# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFSFlusher.totalFlushes,1699299998879000000,1699300058914000000,6
IndexesFlusher.totalFlushingTimeUs,1699299998879000000,1699300058914000000,2335585
IndexesFlusher.totalContentionQuotaSpent,1699299998879000000,1699300058914000000,14
IndexesFlusher.totalFlushesRetried,1699299998879000000,1699300058914000000,5
IndexesFlusher.totalFlushes,1699299998879000000,1699300058914000000,153
VFSFlusher.totalContentionQuotaSpent,1699299998879000000,1699300058914000000,0
VFSFlusher.totalFlushesRetried,1699299998879000000,1699300058914000000,0
VFSFlusher.totalFlushingTimeUs,1699299998879000000,1699300058914000000,403205
FileNameCache.queries,1699299998879000000,1699300058914000000,11472
FileNameCache.totalMisses,1699299998879000000,1699300058914000000,185
FileNameCache.fastMisses,1699299998879000000,1699300058914000000,273
DirectByteBufferAllocator.reclaimed,1699299998879000000,1699300058914000000,3
StorageLockContext.competingThreads.90P,1699299998879000000,1699300058914000000,0
StreamlinedBlobStorage.recordsDeleted,1699299998879000000,1699300058914000000,149934
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1699299998879000000,1699300058914000000,313693875
FilePageCache.totalPageLoadsUs,1699299998879000000,1699300058914000000,805132
StreamlinedBlobStorage.recordsRelocated,1699299998879000000,1699300058914000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1699299998879000000,1699300058914000000,0
FilePageCache.disposedBuffers,1699299998879000000,1699300058914000000,3
FilePageCache.totalPageDisposalsUs,1699299998879000000,1699300058914000000,4474
StorageLockContext.competingThreads.max,1699299998879000000,1699300058914000000,1
FilePageCache.pageFastCacheHits,1699299998879000000,1699300058914000000,1102073
FilePageCache.pageHits,1699299998879000000,1699300058914000000,326323
FilePageCache.uncachedFileAccess,1699299998879000000,1699300058914000000,41
StreamlinedBlobStorage.recordsAllocated,1699299998879000000,1699300058914000000,4526033
FilePageCache.maxRegisteredFiles,1699299998879000000,1699300058914000000,202
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1699299998879000000,1699300058914000000,494960640
DirectByteBufferAllocator.disposed,1699299998879000000,1699300058914000000,0
FilePageCache.pageLoads,1699299998879000000,1699300058914000000,335
FilePageCache.maxCacheSizeInBytes,1699299998879000000,1699300058914000000,494960640
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1699299998879000000,1699300058914000000,72338995
DirectByteBufferAllocator.misses,1699299998879000000,1699300058914000000,332
FilePageCache.pageLoadsAboveSizeThreshold,1699299998879000000,1699300058914000000,0
StorageLockContext.competingThreads.avg,1699299998879000000,1699300058914000000,0.008695652173913044
FilePageCache.capacityInBytes,1699299998879000000,1699300058914000000,524288000
DirectByteBufferAllocator.hits,1699299998879000000,1699300058914000000,3
FlushQueue.waitingTimeMaxNs,1699299998879000000,1699300058914000000,2071986175
FlushQueue.waitingTime90PNs,1699299998879000000,1699300058914000000,4161535
AWTEventQueue.dispatchTimeAvgNs,1699299998879000000,1699300058914000000,5812476.692894891
FlushQueue.tasksExecuted,1699299998879000000,1699300058914000000,1750
AWTEventQueue.dispatchTimeMaxNs,1699299998879000000,1699300058914000000,2399141887
FlushQueue.queueSizeAvg,1699299998879000000,1699300058914000000,0.2862857142857143
FlushQueue.executionTime90PNs,1699299998879000000,1699300058914000000,2375679
AWTEventQueue.dispatchTime90PNs,1699299998879000000,1699300058914000000,7864319
FlushQueue.queueSize90P,1699299998879000000,1699300058914000000,1
FlushQueue.queueSizeMax,1699299998879000000,1699300058914000000,19
FlushQueue.executionTimeAvgNs,1699299998879000000,1699300058914000000,2980002.7794285715
AWTEventQueue.dispatchTimeTotalNS,1699299998879000000,1699300058914000000,9896806869
AWTEventQueue.eventsDispatched,1699299998879000000,1699300058914000000,1703
FlushQueue.executionTimeMaxNs,1699299998879000000,1699300058914000000,2399141887
FlushQueue.waitingTimeAvgNs,1699299998879000000,1699300058914000000,1.765277052342857E7
VFSFlusher.totalFlushes,1699300058914000000,1699300118903000000,0
IndexesFlusher.totalFlushingTimeUs,1699300058914000000,1699300118903000000,1524527
IndexesFlusher.totalContentionQuotaSpent,1699300058914000000,1699300118903000000,0
IndexesFlusher.totalFlushesRetried,1699300058914000000,1699300118903000000,0
IndexesFlusher.totalFlushes,1699300058914000000,1699300118903000000,174
VFSFlusher.totalContentionQuotaSpent,1699300058914000000,1699300118903000000,0
VFSFlusher.totalFlushesRetried,1699300058914000000,1699300118903000000,0
VFSFlusher.totalFlushingTimeUs,1699300058914000000,1699300118903000000,0
FileNameCache.queries,1699300058914000000,1699300118903000000,0
FileNameCache.totalMisses,1699300058914000000,1699300118903000000,0
FileNameCache.fastMisses,1699300058914000000,1699300118903000000,0
DirectByteBufferAllocator.reclaimed,1699300058914000000,1699300118903000000,0
StorageLockContext.competingThreads.90P,1699300058914000000,1699300118903000000,0
StreamlinedBlobStorage.recordsDeleted,1699300058914000000,1699300118903000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1699300058914000000,1699300118903000000,0
FilePageCache.totalPageLoadsUs,1699300058914000000,1699300118903000000,0
StreamlinedBlobStorage.recordsRelocated,1699300058914000000,1699300118903000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1699300058914000000,1699300118903000000,0
FilePageCache.disposedBuffers,1699300058914000000,1699300118903000000,0
FilePageCache.totalPageDisposalsUs,1699300058914000000,1699300118903000000,0
StorageLockContext.competingThreads.max,1699300058914000000,1699300118903000000,0
FilePageCache.pageFastCacheHits,1699300058914000000,1699300118903000000,0
FilePageCache.pageHits,1699300058914000000,1699300118903000000,0
FilePageCache.uncachedFileAccess,1699300058914000000,1699300118903000000,0
StreamlinedBlobStorage.recordsAllocated,1699300058914000000,1699300118903000000,0
FilePageCache.maxRegisteredFiles,1699300058914000000,1699300118903000000,202
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1699300058914000000,1699300118903000000,494960640
DirectByteBufferAllocator.disposed,1699300058914000000,1699300118903000000,0
FilePageCache.pageLoads,1699300058914000000,1699300118903000000,0
FilePageCache.maxCacheSizeInBytes,1699300058914000000,1699300118903000000,494960640
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1699300058914000000,1699300118903000000,0
DirectByteBufferAllocator.misses,1699300058914000000,1699300118903000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1699300058914000000,1699300118903000000,0
StorageLockContext.competingThreads.avg,1699300058914000000,1699300118903000000,0.0
FilePageCache.capacityInBytes,1699300058914000000,1699300118903000000,524288000
DirectByteBufferAllocator.hits,1699300058914000000,1699300118903000000,0
FlushQueue.waitingTimeMaxNs,1699300058914000000,1699300118903000000,131071999
FlushQueue.waitingTime90PNs,1699300058914000000,1699300118903000000,2146303
AWTEventQueue.dispatchTimeAvgNs,1699300058914000000,1699300118903000000,2562898.0
FlushQueue.tasksExecuted,1699300058914000000,1699300118903000000,2016
AWTEventQueue.dispatchTimeMaxNs,1699300058914000000,1699300118903000000,142606335
FlushQueue.queueSizeAvg,1699300058914000000,1699300118903000000,0.10317460317460317
FlushQueue.executionTime90PNs,1699300058914000000,1699300118903000000,1392639
AWTEventQueue.dispatchTime90PNs,1699300058914000000,1699300118903000000,5931007
FlushQueue.queueSize90P,1699300058914000000,1699300118903000000,0
FlushQueue.queueSizeMax,1699300058914000000,1699300118903000000,2
FlushQueue.executionTimeAvgNs,1699300058914000000,1699300118903000000,866505.4444444445
AWTEventQueue.dispatchTimeTotalNS,1699300058914000000,1699300118903000000,4676674107
AWTEventQueue.eventsDispatched,1699300058914000000,1699300118903000000,1824
FlushQueue.executionTimeMaxNs,1699300058914000000,1699300118903000000,137363455
FlushQueue.waitingTimeAvgNs,1699300058914000000,1699300118903000000,1716504.9206349207
VFSFlusher.totalFlushes,1699300118903000000,1699300178899000000,0
IndexesFlusher.totalFlushingTimeUs,1699300118903000000,1699300178899000000,1556717
IndexesFlusher.totalContentionQuotaSpent,1699300118903000000,1699300178899000000,0
IndexesFlusher.totalFlushesRetried,1699300118903000000,1699300178899000000,0
IndexesFlusher.totalFlushes,1699300118903000000,1699300178899000000,173
VFSFlusher.totalContentionQuotaSpent,1699300118903000000,1699300178899000000,0
VFSFlusher.totalFlushesRetried,1699300118903000000,1699300178899000000,0
VFSFlusher.totalFlushingTimeUs,1699300118903000000,1699300178899000000,0
FileNameCache.queries,1699300118903000000,1699300178899000000,0
FileNameCache.totalMisses,1699300118903000000,1699300178899000000,0
FileNameCache.fastMisses,1699300118903000000,1699300178899000000,0
DirectByteBufferAllocator.reclaimed,1699300118903000000,1699300178899000000,0
StorageLockContext.competingThreads.90P,1699300118903000000,1699300178899000000,0
StreamlinedBlobStorage.recordsDeleted,1699300118903000000,1699300178899000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1699300118903000000,1699300178899000000,0
FilePageCache.totalPageLoadsUs,1699300118903000000,1699300178899000000,0
StreamlinedBlobStorage.recordsRelocated,1699300118903000000,1699300178899000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1699300118903000000,1699300178899000000,0
FilePageCache.disposedBuffers,1699300118903000000,1699300178899000000,0
FilePageCache.totalPageDisposalsUs,1699300118903000000,1699300178899000000,0
StorageLockContext.competingThreads.max,1699300118903000000,1699300178899000000,0
FilePageCache.pageFastCacheHits,1699300118903000000,1699300178899000000,0
FilePageCache.pageHits,1699300118903000000,1699300178899000000,0
FilePageCache.uncachedFileAccess,1699300118903000000,1699300178899000000,0
StreamlinedBlobStorage.recordsAllocated,1699300118903000000,1699300178899000000,0
FilePageCache.maxRegisteredFiles,1699300118903000000,1699300178899000000,202
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1699300118903000000,1699300178899000000,494960640
DirectByteBufferAllocator.disposed,1699300118903000000,1699300178899000000,0
FilePageCache.pageLoads,1699300118903000000,1699300178899000000,0
FilePageCache.maxCacheSizeInBytes,1699300118903000000,1699300178899000000,494960640
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1699300118903000000,1699300178899000000,0
DirectByteBufferAllocator.misses,1699300118903000000,1699300178899000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1699300118903000000,1699300178899000000,0
StorageLockContext.competingThreads.avg,1699300118903000000,1699300178899000000,0.0
FilePageCache.capacityInBytes,1699300118903000000,1699300178899000000,524288000
DirectByteBufferAllocator.hits,1699300118903000000,1699300178899000000,0
FlushQueue.waitingTimeMaxNs,1699300118903000000,1699300178899000000,406847487
FlushQueue.waitingTime90PNs,1699300118903000000,1699300178899000000,1892351
AWTEventQueue.dispatchTimeAvgNs,1699300118903000000,1699300178899000000,2600690.5225626742
FlushQueue.tasksExecuted,1699300118903000000,1699300178899000000,1993
AWTEventQueue.dispatchTimeMaxNs,1699300118903000000,1699300178899000000,438304767
FlushQueue.queueSizeAvg,1699300118903000000,1699300178899000000,0.10938283993978926
FlushQueue.executionTime90PNs,1699300118903000000,1699300178899000000,1286143
AWTEventQueue.dispatchTime90PNs,1699300118903000000,1699300178899000000,5537791
FlushQueue.queueSize90P,1699300118903000000,1699300178899000000,1
FlushQueue.queueSizeMax,1699300118903000000,1699300178899000000,2
FlushQueue.executionTimeAvgNs,1699300118903000000,1699300178899000000,823777.9909683893
AWTEventQueue.dispatchTimeTotalNS,1699300118903000000,1699300178899000000,4668482012
AWTEventQueue.eventsDispatched,1699300118903000000,1699300178899000000,1795
FlushQueue.executionTimeMaxNs,1699300118903000000,1699300178899000000,185597951
FlushQueue.waitingTimeAvgNs,1699300118903000000,1699300178899000000,1923121.4049172103
jps.save.changed.project.entities.ms,1699300178899000000,1699300238902000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1699300178899000000,1699300238902000000,23
workspaceModel.moduleManagerBridge.load.all.modules.ms,1699300178899000000,1699300238902000000,50
jps.module.iml.entities.serializer.save.entities.ms,1699300178899000000,1699300238902000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1699300178899000000,1699300238902000000,53
jps.artifact.entities.serializer.load.entities.ms,1699300178899000000,1699300238902000000,0
jps.global.get.libraries.ms,1699300178899000000,1699300238902000000,1
jps.project.serializers.load.ms,1699300178899000000,1699300238902000000,258
workspaceModel.mutableEntityStorage.add.diff.ms,1699300178899000000,1699300238902000000,17
workspaceModel.global.updates.count,1699300178899000000,1699300238902000000,0
jps.global.handle.before.change.events.ms,1699300178899000000,1699300238902000000,0
workspaceModel.save.cache.to.file.ms,1699300178899000000,1699300238902000000,542
jps.apply.loaded.storage.ms,1699300178899000000,1699300238902000000,2432
workspaceModel.mutableEntityStorage.remove.entity.ms,1699300178899000000,1699300238902000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1699300178899000000,1699300238902000000,1
workspaceModel.mutableEntityStorage.entities.ms,1699300178899000000,1699300238902000000,4
jps.facet.change.listener.process.change.events.ms,1699300178899000000,1699300238902000000,0
jps.facet.change.listener.before.change.events.ms,1699300178899000000,1699300238902000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1699300178899000000,1699300238902000000,0
workspaceModel.load.cache.from.file.ms,1699300178899000000,1699300238902000000,137
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1699300178899000000,1699300238902000000,1
jps.global.get.library.ms,1699300178899000000,1699300238902000000,0
jps.load.project.to.empty.storage.ms,1699300178899000000,1699300238902000000,322
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1699300178899000000,1699300238902000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1699300178899000000,1699300238902000000,2
workspaceModel.moduleBridge.before.changed.ms,1699300178899000000,1699300238902000000,0
jps.facet.change.listener.init.bridge.ms,1699300178899000000,1699300238902000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1699300178899000000,1699300238902000000,1052
jps.load.initial.state.ms,1699300178899000000,1699300238902000000,16
workspaceModel.moduleManagerBridge.get.modules.ms,1699300178899000000,1699300238902000000,7
workspaceModel.moduleManagerBridge.load.module.ms,1699300178899000000,1699300238902000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1699300178899000000,1699300238902000000,2889
workspaceModel.mutableEntityStorage.has.same.entities.ms,1699300178899000000,1699300238902000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1699300178899000000,1699300238902000000,7
workspaceModel.global.updates.ms,1699300178899000000,1699300238902000000,0
jps.library.entities.serializer.save.entities.ms,1699300178899000000,1699300238902000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1699300178899000000,1699300238902000000,1
jps.artifact.entities.serializer.save.entities.ms,1699300178899000000,1699300238902000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1699300178899000000,1699300238902000000,102
jps.app.storage.content.reader.load.component.ms,1699300178899000000,1699300238902000000,1
jps.global.get.library.by.name.ms,1699300178899000000,1699300238902000000,0
jps.global.initialize.library.bridges.after.loading.ms,1699300178899000000,1699300238902000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1699300178899000000,1699300238902000000,3
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1699300178899000000,1699300238902000000,0
jps.project.serializers.save.ms,1699300178899000000,1699300238902000000,0
jps.module.iml.entities.serializer.load.entities.ms,1699300178899000000,1699300238902000000,152
workspaceModel.sync.entities.ms,1699300178899000000,1699300238902000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1699300178899000000,1699300238902000000,0
workspaceModel.orphan.listener.update.ms,1699300178899000000,1699300238902000000,16
workspaceModel.global.apply.state.to.project.ms,1699300178899000000,1699300238902000000,72
jps.save.global.entities.ms,1699300178899000000,1699300238902000000,0
workspaceModel.moduleBridge.update.option.ms,1699300178899000000,1699300238902000000,0
jps.global.initialize.library.bridges.ms,1699300178899000000,1699300238902000000,0
jps.storage.jps.conf.reader.load.component.ms,1699300178899000000,1699300238902000000,102
jps.reload.project.entities.ms,1699300178899000000,1699300238902000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1699300178899000000,1699300238902000000,0
jps.global.handle.changed.events.ms,1699300178899000000,1699300238902000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1699300178899000000,1699300238902000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1699300178899000000,1699300238902000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1699300178899000000,1699300238902000000,28
jps.library.entities.serializer.load.entities.ms,1699300178899000000,1699300238902000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1699300178899000000,1699300238902000000,0
VFSFlusher.totalFlushes,1699300178899000000,1699300238902000000,28
IndexesFlusher.totalFlushingTimeUs,1699300178899000000,1699300238902000000,5045154
IndexesFlusher.totalContentionQuotaSpent,1699300178899000000,1699300238902000000,0
IndexesFlusher.totalFlushesRetried,1699300178899000000,1699300238902000000,0
IndexesFlusher.totalFlushes,1699300178899000000,1699300238902000000,168
VFSFlusher.totalContentionQuotaSpent,1699300178899000000,1699300238902000000,0
VFSFlusher.totalFlushesRetried,1699300178899000000,1699300238902000000,0
VFSFlusher.totalFlushingTimeUs,1699300178899000000,1699300238902000000,2002939
JVM.totalCpuTimeMs,1699300178899000000,1699300238902000000,269377
JVM.GC.collectionTimesMs,1699300178899000000,1699300238902000000,2000
JVM.usedNativeBytes,1699300178899000000,1699300238902000000,316383304
OS.loadAverage,1699300178899000000,1699300238902000000,6.64453125
JVM.threadCount,1699300178899000000,1699300238902000000,138
JVM.usedHeapBytes,1699300178899000000,1699300238902000000,600966656
JVM.GC.collections,1699300178899000000,1699300238902000000,62
JVM.maxHeapBytes,1699300178899000000,1699300238902000000,2147483648
JVM.maxNativeBytes,1699300178899000000,1699300238902000000,-1
FileNameCache.queries,1699300178899000000,1699300238902000000,61203753
FileNameCache.totalMisses,1699300178899000000,1699300238902000000,376012
FileNameCache.fastMisses,1699300178899000000,1699300238902000000,11018110
DirectByteBufferAllocator.reclaimed,1699300178899000000,1699300238902000000,112
StorageLockContext.competingThreads.90P,1699300178899000000,1699300238902000000,0
StreamlinedBlobStorage.recordsDeleted,1699300178899000000,1699300238902000000,8544
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1699300178899000000,1699300238902000000,-524224
FilePageCache.totalPageLoadsUs,1699300178899000000,1699300238902000000,405288
StreamlinedBlobStorage.recordsRelocated,1699300178899000000,1699300238902000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1699300178899000000,1699300238902000000,41943040
FilePageCache.disposedBuffers,1699300178899000000,1699300238902000000,150
FilePageCache.totalPageDisposalsUs,1699300178899000000,1699300238902000000,13297
StorageLockContext.competingThreads.max,1699300178899000000,1699300238902000000,0
FilePageCache.pageFastCacheHits,1699300178899000000,1699300238902000000,1246975
FilePageCache.pageHits,1699300178899000000,1699300238902000000,83353
FilePageCache.uncachedFileAccess,1699300178899000000,1699300238902000000,123
StreamlinedBlobStorage.recordsAllocated,1699300178899000000,1699300238902000000,988
FilePageCache.maxRegisteredFiles,1699300178899000000,1699300238902000000,288
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1699300178899000000,1699300238902000000,569434112
DirectByteBufferAllocator.disposed,1699300178899000000,1699300238902000000,38
FilePageCache.pageLoads,1699300178899000000,1699300238902000000,59
FilePageCache.maxCacheSizeInBytes,1699300178899000000,1699300238902000000,532766720
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1699300178899000000,1699300238902000000,-287502
DirectByteBufferAllocator.misses,1699300178899000000,1699300238902000000,40
FilePageCache.pageLoadsAboveSizeThreshold,1699300178899000000,1699300238902000000,53
StorageLockContext.competingThreads.avg,1699300178899000000,1699300238902000000,0.0
FilePageCache.capacityInBytes,1699300178899000000,1699300238902000000,524288000
DirectByteBufferAllocator.hits,1699300178899000000,1699300238902000000,72
workspaceModel.collect.changes.ms,1699300178899000000,1699300238902000000,0
workspaceModel.initializing.ms,1699300178899000000,1699300238902000000,2
workspaceModel.loading.total.ms,1699300178899000000,1699300238902000000,163
workspaceModel.updates.count,1699300178899000000,1699300238902000000,3
workspaceModel.check.recursive.update.ms,1699300178899000000,1699300238902000000,8
workspaceModel.replace.project.model.ms,1699300178899000000,1699300238902000000,0
workspaceModel.updates.ms,1699300178899000000,1699300238902000000,128
workspaceModel.pre.handlers.ms,1699300178899000000,1699300238902000000,2
workspaceModel.loading.from.cache.ms,1699300178899000000,1699300238902000000,142
workspaceModel.updates.precise.ms,1699300178899000000,1699300238902000000,46
workspaceModel.init.bridges.ms,1699300178899000000,1699300238902000000,2
workspaceModel.update.unloaded.entities.ms,1699300178899000000,1699300238902000000,0
workspaceModel.to.snapshot.ms,1699300178899000000,1699300238902000000,2
NonBlockingReadAction.finalizedExecutionTimeUs,1699300178899000000,1699300238902000000,3230146
FlushQueue.waitingTimeMaxNs,1699300178899000000,1699300238902000000,8858370047
FlushQueue.waitingTime90PNs,1699300178899000000,1699300238902000000,4630511615
AWTEventQueue.dispatchTimeAvgNs,1699300178899000000,1699300238902000000,2.30450685563786E7
NonBlockingReadAction.failedExecutionTimeUs,1699300178899000000,1699300238902000000,0
NonBlockingReadAction.finalizedExecutionsCount,1699300178899000000,1699300238902000000,46
FlushQueue.tasksExecuted,1699300178899000000,1699300238902000000,1972
AWTEventQueue.dispatchTimeMaxNs,1699300178899000000,1699300238902000000,1484783615
FlushQueue.queueSizeAvg,1699300178899000000,1699300238902000000,44.282961460446245
NonBlockingReadAction.failedExecutionsCount,1699300178899000000,1699300238902000000,0
FlushQueue.executionTime90PNs,1699300178899000000,1699300238902000000,13631487
AWTEventQueue.dispatchTime90PNs,1699300178899000000,1699300238902000000,45088767
FlushQueue.queueSize90P,1699300178899000000,1699300238902000000,105
FlushQueue.queueSizeMax,1699300178899000000,1699300238902000000,152
FlushQueue.executionTimeAvgNs,1699300178899000000,1699300238902000000,1.0723147223123733E7
AWTEventQueue.dispatchTimeTotalNS,1699300178899000000,1699300238902000000,56002262692
AWTEventQueue.eventsDispatched,1699300178899000000,1699300238902000000,2430
FlushQueue.executionTimeMaxNs,1699300178899000000,1699300238902000000,1476395007
FlushQueue.waitingTimeAvgNs,1699300178899000000,1699300238902000000,1.6991705872941177E9
